ticks,col0,col1,col2,col3,col4,col5
0.230555556,0.173932156,0.16115043,0.168079581,0.170156035,0.17675704,0.170608748
0.23125,0.16717673,0.168079581,0.170156035,0.17675704,0.170608748,0.173932156
0.231944444,0.174244087,0.170156035,0.17675704,0.170608748,0.173932156,0.16717673
0.232638889,0.166311969,0.17675704,0.170608748,0.173932156,0.16717673,0.174244087
0.233333333,0.170879757,0.170608748,0.173932156,0.16717673,0.174244087,0.166311969
0.234027778,0.210347322,0.173932156,0.16717673,0.174244087,0.166311969,0.170879757
0.234722222,0.517215296,0.16717673,0.174244087,0.166311969,0.170879757,0.210347322
0.235416667,0.464470055,0.174244087,0.166311969,0.170879757,0.210347322,0.517215296
0.236111111,0.41271131,0.166311969,0.170879757,0.210347322,0.517215296,0.464470055
0.236805556,0.393548115,0.170879757,0.210347322,0.517215296,0.464470055,0.41271131
0.2375,0.388223918,0.210347322,0.517215296,0.464470055,0.41271131,0.393548115
0.238194444,0.396630368,0.517215296,0.464470055,0.41271131,0.393548115,0.388223918
0.238888889,0.410499222,0.464470055,0.41271131,0.393548115,0.388223918,0.396630368
0.239583333,0.42521379,0.41271131,0.393548115,0.388223918,0.396630368,0.410499222
0.240277778,0.426027077,0.393548115,0.388223918,0.396630368,0.410499222,0.42521379
0.240972222,0.429350742,0.388223918,0.396630368,0.410499222,0.42521379,0.426027077
0.241666667,0.440017923,0.396630368,0.410499222,0.42521379,0.426027077,0.429350742
0.242361111,0.447423979,0.410499222,0.42521379,0.426027077,0.429350742,0.440017923
0.243055556,0.475885408,0.42521379,0.426027077,0.429350742,0.440017923,0.447423979
0.24375,0.471396375,0.426027077,0.429350742,0.440017923,0.447423979,0.475885408
0.244444444,0.493861101,0.429350742,0.440017923,0.447423979,0.475885408,0.471396375
0.245138889,0.496753931,0.440017923,0.447423979,0.475885408,0.471396375,0.493861101
0.245833333,0.493004577,0.447423979,0.475885408,0.471396375,0.493861101,0.496753931
0.246527778,0.499185298,0.475885408,0.471396375,0.493861101,0.496753931,0.493004577
0.247222222,0.516003602,0.471396375,0.493861101,0.496753931,0.493004577,0.499185298
0.247916667,0.53676892,0.493861101,0.496753931,0.493004577,0.499185298,0.516003602
0.248611111,0.516754605,0.496753931,0.493004577,0.499185298,0.516003602,0.53676892
0.249305556,0.527356672,0.493004577,0.499185298,0.516003602,0.53676892,0.516754605
0.25,0.547338558,0.499185298,0.516003602,0.53676892,0.516754605,0.527356672
0.250694444,0.544551765,0.516003602,0.53676892,0.516754605,0.527356672,0.547338558
0.251388889,0.545080401,0.53676892,0.516754605,0.527356672,0.547338558,0.544551765
0.252083333,0.560218084,0.516754605,0.527356672,0.547338558,0.544551765,0.545080401
0.252777778,0.544389107,0.527356672,0.547338558,0.544551765,0.545080401,0.560218084
0.253472222,0.535277981,0.547338558,0.544551765,0.545080401,0.560218084,0.544389107
0.254166667,0.525469898,0.544551765,0.545080401,0.560218084,0.544389107,0.535277981
0.254861111,0.533177076,0.545080401,0.560218084,0.544389107,0.535277981,0.525469898
0.255555556,0.509090923,0.560218084,0.544389107,0.535277981,0.525469898,0.533177076
0.25625,0.517028189,0.544389107,0.535277981,0.525469898,0.533177076,0.509090923
0.256944444,0.524288059,0.535277981,0.525469898,0.533177076,0.509090923,0.517028189
0.257638889,0.527966637,0.525469898,0.533177076,0.509090923,0.517028189,0.524288059
0.258333333,0.512623058,0.533177076,0.509090923,0.517028189,0.524288059,0.527966637
0.259027778,0.539848343,0.509090923,0.517028189,0.524288059,0.527966637,0.512623058
0.259722222,0.517868757,0.517028189,0.524288059,0.527966637,0.512623058,0.539848343
0.260416667,0.559578265,0.524288059,0.527966637,0.512623058,0.539848343,0.517868757
0.261111111,0.565449885,0.527966637,0.512623058,0.539848343,0.517868757,0.559578265
0.261805556,0.562134455,0.512623058,0.539848343,0.517868757,0.559578265,0.565449885
0.2625,0.579668503,0.539848343,0.517868757,0.559578265,0.565449885,0.562134455
0.263194444,0.579728213,0.517868757,0.559578265,0.565449885,0.562134455,0.579668503
0.263888889,0.562983002,0.559578265,0.565449885,0.562134455,0.579668503,0.579728213
0.264583333,0.581235367,0.565449885,0.562134455,0.579668503,0.579728213,0.562983002
0.265277778,0.584680768,0.562134455,0.579668503,0.579728213,0.562983002,0.581235367
0.265972222,0.584773164,0.579668503,0.579728213,0.562983002,0.581235367,0.584680768
0.266666667,0.596185686,0.579728213,0.562983002,0.581235367,0.584680768,0.584773164
0.267361111,0.606739109,0.562983002,0.581235367,0.584680768,0.584773164,0.596185686
0.268055556,0.587340164,0.581235367,0.584680768,0.584773164,0.596185686,0.606739109
0.26875,0.597508821,0.584680768,0.584773164,0.596185686,0.606739109,0.587340164
0.269444444,0.600471655,0.584773164,0.596185686,0.606739109,0.587340164,0.597508821
0.270138889,0.60314186,0.596185686,0.606739109,0.587340164,0.597508821,0.600471655
0.270833333,0.6199195,0.606739109,0.587340164,0.597508821,0.600471655,0.60314186
0.271527778,0.616815628,0.587340164,0.597508821,0.600471655,0.60314186,0.6199195
0.272222222,0.644750994,0.597508821,0.600471655,0.60314186,0.6199195,0.616815628
0.272916667,0.628304073,0.600471655,0.60314186,0.6199195,0.616815628,0.644750994
0.273611111,0.638895588,0.60314186,0.6199195,0.616815628,0.644750994,0.628304073
0.274305556,0.648817427,0.6199195,0.616815628,0.644750994,0.628304073,0.638895588
0.275,0.653225132,0.616815628,0.644750994,0.628304073,0.638895588,0.648817427
0.275694444,0.665817177,0.644750994,0.628304073,0.638895588,0.648817427,0.653225132
0.276388889,0.665535358,0.628304073,0.638895588,0.648817427,0.653225132,0.665817177
0.277083333,0.690231475,0.638895588,0.648817427,0.653225132,0.665817177,0.665535358
0.277777778,0.675289135,0.648817427,0.653225132,0.665817177,0.665535358,0.690231475
0.278472222,0.6758502,0.653225132,0.665817177,0.665535358,0.690231475,0.675289135
0.279166667,0.687645172,0.665817177,0.665535358,0.690231475,0.675289135,0.6758502
0.279861111,0.672797801,0.665535358,0.690231475,0.675289135,0.6758502,0.687645172
0.280555556,0.66740849,0.690231475,0.675289135,0.6758502,0.687645172,0.672797801
0.28125,0.682293952,0.675289135,0.6758502,0.687645172,0.672797801,0.66740849
0.281944444,0.676734006,0.6758502,0.687645172,0.672797801,0.66740849,0.682293952
0.282638889,0.691722415,0.687645172,0.672797801,0.66740849,0.682293952,0.676734006
0.283333333,0.749125009,0.672797801,0.66740849,0.682293952,0.676734006,0.691722415
0.284027778,0.761275151,0.66740849,0.682293952,0.676734006,0.691722415,0.749125009
0.284722222,0.764615031,0.682293952,0.676734006,0.691722415,0.749125009,0.761275151
0.285416667,0.767743354,0.676734006,0.691722415,0.749125009,0.761275151,0.764615031
0.286111111,0.775773015,0.691722415,0.749125009,0.761275151,0.764615031,0.767743354
0.286805556,0.783981548,0.749125009,0.761275151,0.764615031,0.767743354,0.775773015
0.2875,0.788278326,0.761275151,0.764615031,0.767743354,0.775773015,0.783981548
0.288194444,0.791100122,0.764615031,0.767743354,0.775773015,0.783981548,0.788278326
0.288888889,0.792328288,0.767743354,0.775773015,0.783981548,0.788278326,0.791100122
0.289583333,0.799764198,0.775773015,0.783981548,0.788278326,0.791100122,0.792328288
0.290277778,0.794380292,0.783981548,0.788278326,0.791100122,0.792328288,0.799764198
0.290972222,0.797571156,0.788278326,0.791100122,0.792328288,0.799764198,0.794380292
0.291666667,0.794540376,0.791100122,0.792328288,0.799764198,0.794380292,0.797571156
0.292361111,0.816869727,0.792328288,0.799764198,0.794380292,0.797571156,0.794540376
0.293055556,0.806199715,0.799764198,0.794380292,0.797571156,0.794540376,0.816869727
0.29375,0.817683013,0.794380292,0.797571156,0.794540376,0.816869727,0.806199715
0.294444444,0.808056634,0.797571156,0.794540376,0.816869727,0.806199715,0.817683013
0.295138889,0.823378336,0.794540376,0.816869727,0.806199715,0.817683013,0.808056634
0.295833333,0.799051286,0.816869727,0.806199715,0.817683013,0.808056634,0.823378336
0.296527778,0.812890284,0.806199715,0.817683013,0.808056634,0.823378336,0.799051286
0.297222222,0.80107884,0.817683013,0.808056634,0.823378336,0.799051286,0.812890284
0.297916667,0.796920526,0.808056634,0.823378336,0.799051286,0.812890284,0.80107884
0.298611111,0.805511252,0.823378336,0.799051286,0.812890284,0.80107884,0.796920526
0.299305556,0.781286892,0.799051286,0.812890284,0.80107884,0.796920526,0.805511252
0.3,0.788673903,0.812890284,0.80107884,0.796920526,0.805511252,0.781286892
0.300694444,0.803678526,0.80107884,0.796920526,0.805511252,0.781286892,0.788673903
0.301388889,0.802469663,0.796920526,0.805511252,0.781286892,0.788673903,0.803678526
0.302083333,0.793794777,0.805511252,0.781286892,0.788673903,0.803678526,0.802469663
0.302777778,0.80978075,0.781286892,0.788673903,0.803678526,0.802469663,0.793794777
0.303472222,0.80978075,0.788673903,0.803678526,0.802469663,0.793794777,0.80978075
0.304166667,0.819938339,0.803678526,0.802469663,0.793794777,0.80978075,0.80978075
0.304861111,0.826111082,0.802469663,0.793794777,0.80978075,0.80978075,0.819938339
0.305555556,0.820458997,0.793794777,0.80978075,0.80978075,0.819938339,0.826111082
0.30625,0.808533796,0.80978075,0.80978075,0.819938339,0.826111082,0.820458997
0.306944444,0.817257325,0.80978075,0.819938339,0.826111082,0.820458997,0.808533796
0.307638889,0.82532765,0.819938339,0.826111082,0.820458997,0.808533796,0.817257325
0.308333333,0.83047838,0.826111082,0.820458997,0.808533796,0.817257325,0.82532765
0.309027778,0.815256794,0.820458997,0.808533796,0.817257325,0.82532765,0.83047838
0.309722222,0.838757432,0.808533796,0.817257325,0.82532765,0.83047838,0.815256794
0.310416667,0.830407861,0.817257325,0.82532765,0.83047838,0.815256794,0.838757432
0.311111111,0.84474281,0.82532765,0.83047838,0.815256794,0.838757432,0.830407861
0.311805556,0.823264836,0.83047838,0.815256794,0.838757432,0.830407861,0.84474281
0.3125,0.85583851,0.815256794,0.838757432,0.830407861,0.84474281,0.823264836
0.313194444,0.843116494,0.838757432,0.830407861,0.84474281,0.823264836,0.85583851
0.313888889,0.820125447,0.830407861,0.84474281,0.823264836,0.85583851,0.843116494
0.314583333,0.837567357,0.84474281,0.823264836,0.85583851,0.843116494,0.820125447
0.315277778,0.821088008,0.823264836,0.85583851,0.843116494,0.820125447,0.837567357
0.315972222,0.816159388,0.85583851,0.843116494,0.820125447,0.837567357,0.821088008
0.316666667,0.875942389,0.843116494,0.820125447,0.837567357,0.821088008,0.816159388
0.317361111,0.935963715,0.820125447,0.837567357,0.821088008,0.816159388,0.875942389
0.318055556,0.984016601,0.837567357,0.821088008,0.816159388,0.875942389,0.935963715
0.31875,0.949607628,0.821088008,0.816159388,0.875942389,0.935963715,0.984016601
0.319444444,0.946457686,0.816159388,0.875942389,0.935963715,0.984016601,0.949607628
0.320138889,0.950098173,0.875942389,0.935963715,0.984016601,0.949607628,0.946457686
0.320833333,0.931189774,0.935963715,0.984016601,0.949607628,0.946457686,0.950098173
0.321527778,0.948485241,0.984016601,0.949607628,0.946457686,0.950098173,0.931189774
0.322222222,0.944099155,0.949607628,0.946457686,0.950098173,0.931189774,0.948485241
0.322916667,0.941304126,0.946457686,0.950098173,0.931189774,0.948485241,0.944099155
0.323611111,0.933461829,0.950098173,0.931189774,0.948485241,0.944099155,0.941304126
0.324305556,0.950334181,0.931189774,0.948485241,0.944099155,0.941304126,0.933461829
0.325,0.961134422,0.948485241,0.944099155,0.941304126,0.933461829,0.950334181
0.325694444,0.947132508,0.944099155,0.941304126,0.933461829,0.950334181,0.961134422
0.326388889,0.946823408,0.941304126,0.933461829,0.950334181,0.961134422,0.947132508
0.327083333,0.935787675,0.933461829,0.950334181,0.961134422,0.947132508,0.946823408
0.327777778,0.948032528,0.950334181,0.961134422,0.947132508,0.946823408,0.935787675
0.328472222,0.948981449,0.961134422,0.947132508,0.946823408,0.935787675,0.948032528
0.329166667,0.945104954,0.947132508,0.946823408,0.935787675,0.948032528,0.948981449
0.329861111,0.943470145,0.946823408,0.935787675,0.948032528,0.948981449,0.945104954
0.330555556,0.951234201,0.935787675,0.948032528,0.948981449,0.945104954,0.943470145
0.33125,0.950062914,0.948032528,0.948981449,0.945104954,0.943470145,0.951234201
0.331944444,0.9524024,0.948981449,0.945104954,0.943470145,0.951234201,0.950062914
0.332638889,0.949466589,0.945104954,0.943470145,0.951234201,0.950062914,0.9524024
0.333333333,0.970592482,0.943470145,0.951234201,0.950062914,0.9524024,0.949466589
0.334027778,0.954766336,0.951234201,0.950062914,0.9524024,0.949466589,0.970592482
0.334722222,0.988974819,0.950062914,0.9524024,0.949466589,0.970592482,0.954766336
0.335416667,0.974981399,0.9524024,0.949466589,0.970592482,0.954766336,0.988974819
0.336111111,0.975141225,0.949466589,0.970592482,0.954766336,0.988974819,0.974981399
0.336805556,0.980972439,0.970592482,0.954766336,0.988974819,0.974981399,0.975141225
0.3375,0.987998875,0.954766336,0.988974819,0.974981399,0.975141225,0.980972439
0.338194444,0.989411317,0.988974819,0.974981399,0.975141225,0.980972439,0.987998875
0.338888889,0.965279095,0.974981399,0.975141225,0.980972439,0.987998875,0.989411317
0.339583333,0.979958404,0.975141225,0.980972439,0.987998875,0.989411317,0.965279095
0.340277778,0.949818928,0.980972439,0.987998875,0.989411317,0.965279095,0.979958404
0.340972222,0.953795797,0.987998875,0.989411317,0.965279095,0.979958404,0.949818928
0.341666667,0.954942634,0.989411317,0.965279095,0.979958404,0.949818928,0.953795797
0.342361111,0.948832174,0.965279095,0.979958404,0.949818928,0.953795797,0.954942634
0.343055556,0.933973994,0.979958404,0.949818928,0.953795797,0.954942634,0.948832174
0.34375,0.952749333,0.949818928,0.953795797,0.954942634,0.948832174,0.933973994
0.344444444,0.943123211,0.953795797,0.954942634,0.948832174,0.933973994,0.952749333
0.345138889,0.940881268,0.954942634,0.948832174,0.933973994,0.952749333,0.943123211
0.345833333,0.939826827,0.948832174,0.933973994,0.952749333,0.943123211,0.940881268
0.346527778,0.94905171,0.933973994,0.952749333,0.943123211,0.940881268,0.939826827
0.347222222,0.942575529,0.952749333,0.943123211,0.940881268,0.939826827,0.94905171
0.347916667,0.947308806,0.943123211,0.940881268,0.939826827,0.94905171,0.942575529
0.348611111,0.939024349,0.940881268,0.939826827,0.94905171,0.942575529,0.947308806
0.349305556,0.945576454,0.939826827,0.94905171,0.942575529,0.947308806,0.939024349
0.35,0.925854768,0.94905171,0.942575529,0.947308806,0.939024349,0.945576454
0.350694444,0.927297065,0.942575529,0.947308806,0.939024349,0.945576454,0.925854768
0.351388889,0.917971807,0.947308806,0.939024349,0.945576454,0.925854768,0.927297065
0.352083333,0.92706672,0.939024349,0.945576454,0.925854768,0.927297065,0.917971807
0.352777778,0.94081358,0.945576454,0.925854768,0.927297065,0.917971807,0.92706672
0.353472222,0.917529904,0.925854768,0.927297065,0.917971807,0.92706672,0.94081358
0.354166667,0.928354338,0.927297065,0.917971807,0.92706672,0.94081358,0.917529904
0.354861111,0.917581378,0.917971807,0.92706672,0.94081358,0.917529904,0.928354338
0.355555556,0.92075577,0.92706672,0.94081358,0.917529904,0.928354338,0.917581378
0.35625,0.935351176,0.94081358,0.917529904,0.928354338,0.917581378,0.92075577
0.356944444,0.93622932,0.917529904,0.928354338,0.917581378,0.92075577,0.935351176
0.357638889,0.925431911,0.928354338,0.917581378,0.92075577,0.935351176,0.93622932
0.358333333,0.926792879,0.917581378,0.92075577,0.935351176,0.93622932,0.925431911
0.359027778,0.91626931,0.92075577,0.935351176,0.93622932,0.925431911,0.926792879
0.359722222,0.931103041,0.935351176,0.93622932,0.925431911,0.926792879,0.91626931
0.360416667,0.925489046,0.93622932,0.925431911,0.926792879,0.91626931,0.931103041
0.361111111,0.917736057,0.925431911,0.926792879,0.91626931,0.931103041,0.925489046
0.361805556,0.918676484,0.926792879,0.91626931,0.931103041,0.925489046,0.917736057
0.3625,0.923653747,0.91626931,0.931103041,0.925489046,0.917736057,0.918676484
0.363194444,0.913306219,0.931103041,0.925489046,0.917736057,0.918676484,0.923653747
0.363888889,0.913799595,0.925489046,0.917736057,0.918676484,0.923653747,0.913306219
0.364583333,0.927980123,0.917736057,0.918676484,0.923653747,0.913306219,0.913799595
0.365277778,0.931209077,0.918676484,0.923653747,0.913306219,0.913799595,0.927980123
0.365972222,0.931794592,0.923653747,0.913306219,0.913799595,0.927980123,0.931209077
0.366666667,0.920566089,0.913306219,0.913799595,0.927980123,0.931209077,0.931794592
0.367361111,0.921501368,0.913799595,0.927980123,0.931209077,0.931794592,0.920566089
0.368055556,0.917706202,0.927980123,0.931209077,0.931794592,0.920566089,0.921501368
0.36875,0.92880705,0.931209077,0.931794592,0.920566089,0.921501368,0.917706202
0.369444444,0.923309387,0.931794592,0.920566089,0.921501368,0.917706202,0.92880705
0.370138889,0.921243742,0.920566089,0.921501368,0.917706202,0.92880705,0.923309387
0.370833333,0.905978918,0.921501368,0.917706202,0.92880705,0.923309387,0.921243742
0.371527778,0.932032915,0.917706202,0.92880705,0.923309387,0.921243742,0.905978918
0.372222222,0.912086546,0.92880705,0.923309387,0.921243742,0.905978918,0.932032915
0.372916667,0.917337392,0.923309387,0.921243742,0.905978918,0.932032915,0.912086546
0.373611111,0.916347808,0.921243742,0.905978918,0.932032915,0.912086546,0.917337392
0.374305556,0.904157001,0.905978918,0.932032915,0.912086546,0.917337392,0.916347808
0.375,0.902658083,0.932032915,0.912086546,0.917337392,0.916347808,0.904157001
0.375694444,0.925716561,0.912086546,0.917337392,0.916347808,0.904157001,0.902658083
0.376388889,0.922016364,0.917337392,0.916347808,0.904157001,0.902658083,0.925716561
0.377083333,0.984694512,0.916347808,0.904157001,0.902658083,0.925716561,0.922016364
0.377777778,1,0.904157001,0.902658083,0.925716561,0.922016364,0.984694512
0.378472222,0.980785331,0.902658083,0.925716561,0.922016364,0.984694512,1
0.379166667,0.988240287,0.925716561,0.922016364,0.984694512,1,0.980785331
0.379861111,0.983984173,0.922016364,0.984694512,1,0.980785331,0.988240287
0.380555556,0.969234345,0.984694512,1,0.980785331,0.988240287,0.983984173
0.38125,0.973007892,1,0.980785331,0.988240287,0.983984173,0.969234345
0.381944444,0.977887354,0.980785331,0.988240287,0.983984173,0.969234345,0.973007892
0.382638889,0.966211801,0.988240287,0.983984173,0.969234345,0.973007892,0.977887354
0.383333333,0.961429881,0.983984173,0.969234345,0.973007892,0.977887354,0.966211801
0.384027778,0.97549099,0.969234345,0.973007892,0.977887354,0.966211801,0.961429881
0.384722222,0.958154859,0.973007892,0.977887354,0.966211801,0.961429881,0.97549099
0.385416667,0.973970195,0.977887354,0.966211801,0.961429881,0.97549099,0.958154859
0.386111111,0.959426262,0.966211801,0.961429881,0.97549099,0.958154859,0.973970195
0.386805556,0.961250752,0.961429881,0.97549099,0.958154859,0.973970195,0.959426262
0.3875,0.961131591,0.97549099,0.958154859,0.973970195,0.959426262,0.961250752
0.388194444,0.965848396,0.958154859,0.973970195,0.959426262,0.961250752,0.961131591
0.388888889,0.974197967,0.973970195,0.959426262,0.961250752,0.961131591,0.965848396
0.389583333,0.946622917,0.959426262,0.961250752,0.961131591,0.965848396,0.974197967
0.390277778,0.942339779,0.961250752,0.961131591,0.965848396,0.974197967,0.946622917
0.390972222,0.957512465,0.961131591,0.965848396,0.974197967,0.946622917,0.942339779
0.391666667,0.967727191,0.965848396,0.974197967,0.946622917,0.942339779,0.957512465
0.392361111,0.954790786,0.974197967,0.946622917,0.942339779,0.957512465,0.967727191
0.393055556,0.942882056,0.946622917,0.942339779,0.957512465,0.967727191,0.954790786
0.39375,0.941455974,0.942339779,0.957512465,0.967727191,0.954790786,0.942882056
0.394444444,0.942998387,0.957512465,0.967727191,0.954790786,0.942882056,0.941455974
0.395138889,0.936476137,0.967727191,0.954790786,0.942882056,0.941455974,0.942998387
0.395833333,0.920292248,0.954790786,0.942882056,0.941455974,0.942998387,0.936476137
0.396527778,0.927980123,0.942882056,0.941455974,0.942998387,0.936476137,0.920292248
0.397222222,0.928717486,0.941455974,0.942998387,0.936476137,0.920292248,0.927980123
0.397916667,0.949469421,0.942998387,0.936476137,0.920292248,0.927980123,0.928717486
0.398611111,0.931997913,0.936476137,0.920292248,0.927980123,0.928717486,0.949469421
0.399305556,0.941211988,0.920292248,0.927980123,0.928717486,0.949469421,0.931997913
0.4,0.943673466,0.927980123,0.928717486,0.949469421,0.931997913,0.941211988
0.400694444,0.927497556,0.928717486,0.949469421,0.931997913,0.941211988,0.943673466
0.401388889,0.936153654,0.949469421,0.931997913,0.941211988,0.943673466,0.927497556
0.402083333,0.942334375,0.931997913,0.941211988,0.943673466,0.927497556,0.936153654
0.402777778,0.919847771,0.941211988,0.943673466,0.927497556,0.936153654,0.942334375
0.403472222,0.932556147,0.943673466,0.927497556,0.936153654,0.942334375,0.919847771
0.404166667,0.929625741,0.927497556,0.936153654,0.942334375,0.919847771,0.932556147
0.404861111,0.935977356,0.936153654,0.942334375,0.919847771,0.932556147,0.929625741
0.405555556,0.937823465,0.942334375,0.919847771,0.932556147,0.929625741,0.935977356
0.40625,0.936958704,0.919847771,0.932556147,0.929625741,0.935977356,0.937823465
0.406944444,0.938891547,0.932556147,0.929625741,0.935977356,0.937823465,0.936958704
0.407638889,0.951843909,0.929625741,0.935977356,0.937823465,0.936958704,0.938891547
0.408333333,0.925459192,0.935977356,0.937823465,0.936958704,0.938891547,0.951843909
0.409027778,0.94010041,0.937823465,0.936958704,0.938891547,0.951843909,0.925459192
0.409722222,0.930189637,0.936958704,0.938891547,0.951843909,0.925459192,0.94010041
0.410416667,0.922753727,0.938891547,0.951843909,0.925459192,0.94010041,0.930189637
0.411111111,0.932683802,0.951843909,0.925459192,0.94010041,0.930189637,0.922753727
0.411805556,0.927926075,0.925459192,0.94010041,0.930189637,0.922753727,0.932683802
0.4125,0.912826482,0.94010041,0.930189637,0.922753727,0.932683802,0.927926075
0.413194444,0.936836711,0.930189637,0.922753727,0.932683802,0.927926075,0.912826482
0.413888889,0.941087163,0.922753727,0.932683802,0.927926075,0.912826482,0.936836711
0.414583333,0.924350445,0.932683802,0.927926075,0.912826482,0.936836711,0.941087163
0.415277778,0.910606158,0.927926075,0.912826482,0.936836711,0.941087163,0.924350445
0.415972222,0.928145611,0.912826482,0.936836711,0.941087163,0.924350445,0.910606158
0.416666667,0.917546119,0.936836711,0.941087163,0.924350445,0.910606158,0.928145611
0.417361111,0.930674778,0.941087163,0.924350445,0.910606158,0.928145611,0.917546119
0.418055556,0.912772178,0.924350445,0.910606158,0.928145611,0.917546119,0.930674778
0.41875,0.847459084,0.910606158,0.928145611,0.917546119,0.930674778,0.912772178
0.419444444,0.811621454,0.928145611,0.917546119,0.930674778,0.912772178,0.847459084
0.420138889,0.82802771,0.917546119,0.930674778,0.912772178,0.847459084,0.811621454
0.420833333,0.826249289,0.930674778,0.912772178,0.847459084,0.811621454,0.82802771
0.421527778,0.820854574,0.912772178,0.847459084,0.811621454,0.82802771,0.826249289
0.422222222,0.82507826,0.847459084,0.811621454,0.82802771,0.826249289,0.820854574
0.422916667,0.804510858,0.811621454,0.82802771,0.826249289,0.820854574,0.82507826
0.423611111,0.804339965,0.82802771,0.826249289,0.820854574,0.82507826,0.804510858
0.424305556,0.790558103,0.826249289,0.820854574,0.82507826,0.804510858,0.804339965
0.425,0.808045824,0.820854574,0.82507826,0.804510858,0.804339965,0.790558103
0.425694444,0.799585327,0.82507826,0.804510858,0.804339965,0.790558103,0.808045824
0.426388889,0.789202539,0.804510858,0.804339965,0.790558103,0.808045824,0.799585327
0.427083333,0.794033359,0.804339965,0.790558103,0.808045824,0.799585327,0.789202539
0.427777778,0.795733025,0.790558103,0.808045824,0.799585327,0.789202539,0.794033359
0.428472222,0.801021962,0.808045824,0.799585327,0.789202539,0.794033359,0.795733025
0.429166667,0.798145861,0.799585327,0.789202539,0.794033359,0.795733025,0.801021962
0.429861111,0.788156076,0.789202539,0.794033359,0.795733025,0.801021962,0.798145861
0.430555556,0.817490501,0.794033359,0.795733025,0.801021962,0.798145861,0.788156076
0.43125,0.841365354,0.795733025,0.801021962,0.798145861,0.788156076,0.817490501
0.431944444,0.858904549,0.801021962,0.798145861,0.788156076,0.817490501,0.841365354
0.432638889,0.856456454,0.798145861,0.788156076,0.817490501,0.841365354,0.858904549
0.433333333,0.853884048,0.788156076,0.817490501,0.841365354,0.858904549,0.856456454
0.434027778,0.861680533,0.817490501,0.841365354,0.858904549,0.856456454,0.853884048
0.434722222,0.863117168,0.841365354,0.858904549,0.856456454,0.853884048,0.861680533
0.435416667,0.857248121,0.858904549,0.856456454,0.853884048,0.861680533,0.863117168
0.436111111,0.842785774,0.856456454,0.853884048,0.861680533,0.863117168,0.857248121
0.436805556,0.871466739,0.853884048,0.861680533,0.863117168,0.857248121,0.842785774
0.4375,0.856879311,0.861680533,0.863117168,0.857248121,0.842785774,0.871466739
0.438194444,0.859614631,0.863117168,0.857248121,0.842785774,0.871466739,0.856879311
0.438888889,0.837580997,0.857248121,0.842785774,0.871466739,0.856879311,0.859614631
0.439583333,0.853642636,0.842785774,0.871466739,0.856879311,0.859614631,0.837580997
0.440277778,0.849118343,0.871466739,0.856879311,0.859614631,0.837580997,0.853642636
0.440972222,0.851663725,0.856879311,0.859614631,0.837580997,0.853642636,0.849118343
0.441666667,0.837017101,0.859614631,0.837580997,0.853642636,0.849118343,0.851663725
0.442361111,0.841357118,0.837580997,0.853642636,0.849118343,0.851663725,0.837017101
0.443055556,0.842300376,0.853642636,0.849118343,0.851663725,0.837017101,0.841357118
0.44375,0.847028248,0.849118343,0.851663725,0.837017101,0.841357118,0.842300376
0.444444444,0.836791903,0.851663725,0.837017101,0.841357118,0.842300376,0.847028248
0.445138889,0.837052104,0.837017101,0.841357118,0.842300376,0.847028248,0.836791903
0.445833333,0.836312167,0.841357118,0.842300376,0.847028248,0.836791903,0.837052104
0.446527778,0.818290147,0.842300376,0.847028248,0.836791903,0.837052104,0.836312167
0.447222222,0.825484903,0.847028248,0.836791903,0.837052104,0.836312167,0.818290147
0.447916667,0.825693629,0.836791903,0.837052104,0.836312167,0.818290147,0.825484903
0.448611111,0.830893002,0.837052104,0.836312167,0.818290147,0.825484903,0.825693629
0.449305556,0.827970832,0.836312167,0.818290147,0.825484903,0.825693629,0.830893002
0.45,0.801493719,0.818290147,0.825484903,0.825693629,0.830893002,0.827970832
0.450694444,0.82125607,0.825484903,0.825693629,0.830893002,0.827970832,0.801493719
0.451388889,0.817672204,0.825693629,0.830893002,0.827970832,0.801493719,0.82125607
0.452083333,0.822239992,0.830893002,0.827970832,0.801493719,0.82125607,0.817672204
0.452777778,0.794084832,0.827970832,0.801493719,0.82125607,0.817672204,0.822239992
0.453472222,0.812887453,0.801493719,0.82125607,0.817672204,0.822239992,0.794084832
0.454166667,0.816029416,0.82125607,0.817672204,0.822239992,0.794084832,0.812887453
0.454861111,0.801341871,0.817672204,0.822239992,0.794084832,0.812887453,0.816029416
0.455555556,0.795066181,0.822239992,0.794084832,0.812887453,0.816029416,0.801341871
0.45625,0.794499454,0.794084832,0.812887453,0.816029416,0.801341871,0.795066181
0.456944444,0.801097885,0.812887453,0.816029416,0.801341871,0.795066181,0.794499454
0.457638889,0.793499318,0.816029416,0.801341871,0.795066181,0.794499454,0.801097885
0.458333333,0.79163442,0.801341871,0.795066181,0.794499454,0.801097885,0.793499318
0.459027778,0.781452381,0.795066181,0.794499454,0.801097885,0.793499318,0.79163442
0.459722222,0.780039681,0.794499454,0.801097885,0.793499318,0.79163442,0.781452381
0.460416667,0.772224408,0.801097885,0.793499318,0.79163442,0.781452381,0.780039681
0.461111111,0.772441113,0.793499318,0.79163442,0.781452381,0.780039681,0.772224408
0.461805556,0.78733198,0.79163442,0.781452381,0.780039681,0.772224408,0.772441113
