datetime,val0,temp,demand
9/30/13 10:33,6104.468,33,6088.163
9/30/13 10:34,6110.957,31,6104.468
9/30/13 10:35,6135.646,33,6110.957
9/30/13 10:36,6206.617,32,6135.646
9/30/13 10:37,6224.713,30,6206.617
9/30/13 10:38,6187.974,35,6224.713
9/30/13 10:39,6192.503,35,6187.974
9/30/13 10:40,6134.572,33,6192.503
9/30/13 10:41,6140.554,31,6134.572
9/30/13 10:42,6133.624,34,6140.554
9/30/13 10:43,6117.961,31,6133.624
9/30/13 10:44,6121.605,35,6117.961
9/30/13 10:45,6106.28,34,6121.605
9/30/13 10:46,6200.266,30,6106.28
9/30/13 10:47,6168.941,33,6200.266
9/30/13 10:48,6118.562,31,6168.941
9/30/13 10:49,6116.613,30,6118.562
9/30/13 10:50,6103.984,35,6116.613
9/30/13 10:51,6128.895,33,6103.984
9/30/13 10:52,6149.139,30,6128.895
9/30/13 10:53,6265.118,35,6149.139
9/30/13 10:54,6180.78,31,6265.118
9/30/13 10:55,6140.123,32,6180.78
9/30/13 10:56,6106.712,35,6140.123
9/30/13 10:57,6096.948,33,6106.712
9/30/13 10:58,6097.685,34,6096.948
9/30/13 10:59,6027.072,31,6097.685
9/30/13 11:00,6028.599,35,6027.072
9/30/13 11:01,6097.59,34,6028.599
9/30/13 11:02,6060.25,34,6097.59
9/30/13 11:03,6037.531,34,6060.25
9/30/13 11:04,6008.766,33,6037.531
9/30/13 11:05,6126.84,33,6008.766
9/30/13 11:06,6064.706,30,6126.84
9/30/13 11:07,6076.145,30,6064.706
9/30/13 11:08,6055.732,30,6076.145
9/30/13 11:09,6120.647,32,6055.732
9/30/13 11:10,6176.314,35,6120.647
9/30/13 11:11,6249.855,34,6176.314
9/30/13 11:12,6273.839,33,6249.855
9/30/13 11:13,6334.33,30,6273.839
9/30/13 11:14,6262.348,33,6334.33
9/30/13 11:15,6296.643,31,6262.348
9/30/13 11:16,6237.353,35,6296.643
9/30/13 11:17,6340.145,35,6237.353
9/30/13 11:18,6304.638,35,6340.145
9/30/13 11:19,6283.424,31,6304.638
9/30/13 11:20,6279.759,34,6283.424
9/30/13 11:21,6269.468,31,6279.759
9/30/13 11:22,6323.112,34,6269.468
9/30/13 11:23,6341.082,35,6323.112
9/30/13 11:24,6290.271,34,6341.082
9/30/13 11:25,6268.815,35,6290.271
9/30/13 11:26,6281.117,31,6268.815
9/30/13 11:27,6281.191,32,6281.117
9/30/13 11:28,6240.176,31,6281.191
9/30/13 11:29,6336.016,32,6240.176
9/30/13 11:30,6314.486,32,6336.016
9/30/13 11:31,6256.06,33,6314.486
9/30/13 11:32,6241.05,31,6256.06
9/30/13 11:33,6217.298,32,6241.05
9/30/13 11:34,6188.005,33,6217.298
9/30/13 11:35,6178.231,30,6188.005
9/30/13 11:36,6199.444,35,6178.231
9/30/13 11:37,6215.328,31,6199.444
9/30/13 11:38,6129.305,31,6215.328
9/30/13 11:39,6165.728,33,6129.305
9/30/13 11:40,6167.961,32,6165.728
9/30/13 11:41,6158.787,32,6167.961
9/30/13 11:42,6143.798,35,6158.787
9/30/13 11:43,6159.282,34,6143.798
9/30/13 11:44,6160.346,30,6159.282
9/30/13 11:45,6131.938,32,6160.346
9/30/13 11:46,6161.115,30,6131.938
9/30/13 11:47,6217.604,30,6161.115
9/30/13 11:48,6251.34,33,6217.604
9/30/13 11:49,6125.45,32,6251.34
9/30/13 11:50,6173.017,32,6125.45
9/30/13 11:51,6142.882,30,6173.017
9/30/13 11:52,6145.558,30,6142.882
9/30/13 11:53,6162.442,30,6145.558
9/30/13 11:54,6161.041,35,6162.442
9/30/13 11:55,6140.618,33,6161.041
9/30/13 11:56,6116.275,32,6140.618
9/30/13 11:57,6062.578,35,6116.275
9/30/13 11:58,6017.139,31,6062.578
9/30/13 11:59,6095.6,31,6017.139
9/30/13 12:00,6069.393,33,6095.6
9/30/13 12:01,6088.764,34,6069.393
9/30/13 12:02,6075.745,31,6088.764
9/30/13 12:03,6050.529,30,6075.745
9/30/13 12:04,6137.974,34,6050.529
9/30/13 12:05,6032.338,30,6137.974
9/30/13 12:06,6006.353,32,6032.338
9/30/13 12:07,5994.356,31,6006.353
9/30/13 12:08,6025.439,34,5994.356
9/30/13 12:09,5983.823,34,6025.439
9/30/13 12:10,5958.976,32,5983.823
9/30/13 12:11,5965.169,31,5958.976
9/30/13 12:12,5982.285,32,5965.169
9/30/13 12:13,5996.579,30,5982.285
9/30/13 12:14,5983.265,34,5996.579
9/30/13 12:15,5923.08,30,5983.265
9/30/13 12:16,5945.988,31,5923.08
9/30/13 12:17,5937.246,32,5945.988
9/30/13 12:18,5916.886,33,5937.246
9/30/13 12:19,5902.192,31,5916.886
9/30/13 12:20,5875.175,33,5902.192
9/30/13 12:21,5879.567,32,5875.175
9/30/13 12:22,5882.738,32,5879.567
9/30/13 12:23,5911.545,32,5882.738
9/30/13 12:24,5945.431,32,5911.545
9/30/13 12:25,5855.542,32,5945.431
9/30/13 12:26,5875.902,32,5855.542
9/30/13 12:27,5852.761,31,5875.902
9/30/13 12:28,5850.644,34,5852.761
9/30/13 12:29,5954.194,34,5850.644
9/30/13 12:30,5833.349,35,5954.194
9/30/13 12:31,5801.202,35,5833.349
9/30/13 12:32,5874.669,31,5801.202
9/30/13 12:33,5812.851,34,5874.669
9/30/13 12:34,5792.986,33,5812.851
9/30/13 12:35,5793.555,33,5792.986
9/30/13 12:36,5742.091,35,5793.555
9/30/13 12:37,5754.309,34,5742.091
9/30/13 12:38,5736.382,34,5754.309
9/30/13 12:39,5763.42,34,5736.382
9/30/13 12:40,5671.635,30,5763.42
9/30/13 12:41,5729.851,32,5671.635
9/30/13 12:42,5747.104,33,5729.851
9/30/13 12:43,5695.608,35,5747.104
9/30/13 12:44,5688.319,31,5695.608
9/30/13 12:45,5652.286,31,5688.319
9/30/13 12:46,5253.169,34,5652.286
9/30/13 12:47,5153.116,32,5253.169
9/30/13 12:48,5124.361,30,5153.116
9/30/13 12:49,4983.25,35,5124.361
9/30/13 12:50,5133.82,35,4983.25
9/30/13 12:51,5116.556,34,5133.82
9/30/13 12:52,5223.213,32,5116.556
9/30/13 12:53,5177.416,32,5223.213
9/30/13 12:54,5209.089,30,5177.416
9/30/13 12:55,5153.084,33,5209.089
9/30/13 12:56,5157.961,33,5153.084
9/30/13 12:57,5232.767,31,5157.961
9/30/13 12:58,5178.491,30,5232.767
9/30/13 12:59,5181.566,31,5178.491
9/30/13 13:00,5132.682,35,5181.566
9/30/13 13:01,5163.955,30,5132.682
9/30/13 13:02,5125.551,34,5163.955
9/30/13 13:03,5165.177,30,5125.551
9/30/13 13:04,5147.06,31,5165.177
9/30/13 13:05,5136.348,33,5147.06
9/30/13 13:06,5173.75,34,5136.348
9/30/13 13:07,5170.022,31,5173.75
9/30/13 13:08,5144.353,35,5170.022
9/30/13 13:09,5107.635,35,5144.353
9/30/13 13:10,5042.804,31,5107.635
9/30/13 13:11,5026.425,33,5042.804
9/30/13 13:12,5095.059,35,5026.425
9/30/13 13:13,5127.174,35,5095.059
9/30/13 13:14,5142.668,35,5127.174
9/30/13 13:15,5121.591,30,5142.668
9/30/13 13:16,5101.494,31,5121.591
9/30/13 13:17,5141.635,33,5101.494
9/30/13 13:18,5115.745,30,5141.635
9/30/13 13:19,5132.524,30,5115.745
9/30/13 13:20,5040.75,34,5132.524
9/30/13 13:21,5089.476,35,5040.75
9/30/13 13:22,5057.666,30,5089.476
9/30/13 13:23,5133.156,34,5057.666
9/30/13 13:24,5057.297,31,5133.156
9/30/13 13:25,5090.076,33,5057.297
9/30/13 13:26,5090.54,34,5090.076
9/30/13 13:27,5047.892,34,5090.54
9/30/13 13:28,5122.781,33,5047.892
9/30/13 13:29,5092.099,31,5122.781
9/30/13 13:30,4987.517,35,5092.099
9/30/13 13:31,5099.061,31,4987.517
9/30/13 13:32,5061.69,32,5099.061
9/30/13 13:33,5042.267,35,5061.69
9/30/13 13:34,5067.525,34,5042.267
9/30/13 13:35,5020.611,33,5067.525
9/30/13 13:36,5014.06,30,5020.611
9/30/13 13:37,4987.643,30,5014.06
9/30/13 13:38,4990.266,30,4987.643
9/30/13 13:39,4991.603,31,4990.266
9/30/13 13:40,4952.442,34,4991.603
9/30/13 13:41,4943.383,32,4952.442
9/30/13 13:42,5002.052,32,4943.383
9/30/13 13:43,4990.697,32,5002.052
9/30/13 13:44,4949.187,31,4990.697
9/30/13 13:45,4996.933,34,4949.187
9/30/13 13:46,4986.411,33,4996.933
9/30/13 13:47,4949.492,34,4986.411
9/30/13 13:48,4961.595,31,4949.492
9/30/13 13:49,4975.414,31,4961.595
9/30/13 13:50,4931.67,32,4975.414
9/30/13 13:51,4913.448,31,4931.67
9/30/13 13:52,4945.669,30,4913.448
9/30/13 13:53,4930.08,35,4945.669
9/30/13 13:54,4982.576,31,4930.08
9/30/13 13:55,5067.093,35,4982.576
9/30/13 13:56,5029.87,35,5067.093
9/30/13 13:57,4876.804,32,5029.87
9/30/13 13:58,4836.515,31,4876.804
9/30/13 13:59,4872.253,30,4836.515
9/30/13 14:00,4832.418,31,4872.253
9/30/13 14:01,4900.998,32,4832.418
9/30/13 14:02,4899.039,35,4900.998
9/30/13 14:03,4870.621,31,4899.039
9/30/13 14:04,4877.931,34,4870.621
9/30/13 14:05,4924.929,35,4877.931
9/30/13 14:06,4910.404,30,4924.929
9/30/13 14:07,4939.475,31,4910.404
9/30/13 14:08,4919.336,33,4939.475
9/30/13 14:09,4863.732,33,4919.336
9/30/13 14:10,4930.312,33,4863.732
9/30/13 14:11,4882.502,32,4930.312
9/30/13 14:12,4922.527,34,4882.502
9/30/13 14:13,4953.337,35,4922.527
9/30/13 14:14,4950.567,31,4953.337
9/30/13 14:15,4979.954,31,4950.567
9/30/13 14:16,4996.333,31,4979.954
9/30/13 14:17,4934.567,31,4996.333
9/30/13 14:18,4989.434,31,4934.567
9/30/13 14:19,4902.03,31,4989.434
9/30/13 14:20,4962.322,33,4902.03
9/30/13 14:21,4904.2,33,4962.322
9/30/13 14:22,4956.939,31,4904.2
9/30/13 14:23,4968.841,33,4956.939
9/30/13 14:24,5008.762,34,4968.841
9/30/13 14:25,5016.408,33,5008.762
9/30/13 14:26,5059.878,34,5016.408
9/30/13 14:27,5058.856,33,5059.878
9/30/13 14:28,5036.716,31,5058.856
9/30/13 14:29,5111.311,33,5036.716
9/30/13 14:30,5021.77,31,5111.311
9/30/13 14:31,5070.875,30,5021.77
9/30/13 14:32,5034.135,35,5070.875
9/30/13 14:33,5084.694,32,5034.135
9/30/13 14:34,5110.563,31,5084.694
9/30/13 14:35,5067.894,32,5110.563
9/30/13 14:36,5074.33,34,5067.894
9/30/13 14:37,5114.355,31,5074.33
9/30/13 14:38,5052.926,33,5114.355
9/30/13 14:39,5038.338,32,5052.926
9/30/13 14:40,5100.831,31,5038.338
9/30/13 14:41,5080.554,34,5100.831
9/30/13 14:42,5022.823,30,5080.554
9/30/13 14:43,5073.803,33,5022.823
9/30/13 14:44,5106.086,34,5073.803
9/30/13 14:45,5079.27,31,5106.086
9/30/13 14:46,5087.949,33,5079.27
9/30/13 14:47,5085.968,30,5087.949
9/30/13 14:48,5048.861,35,5085.968
9/30/13 14:49,5093.815,35,5048.861
9/30/13 14:50,5064.734,33,5093.815
9/30/13 14:51,5061.079,33,5064.734
9/30/13 14:52,5037.98,34,5061.079
9/30/13 14:53,5089.434,34,5037.98
9/30/13 14:54,5064.86,34,5089.434
9/30/13 14:55,5075.425,35,5064.86
9/30/13 14:56,5091.235,32,5075.425
9/30/13 14:57,5120.148,32,5091.235
9/30/13 14:58,5125.983,33,5120.148
9/30/13 14:59,5186.412,31,5125.983
9/30/13 15:00,5151.241,30,5186.412
9/30/13 15:01,5139.529,34,5151.241
9/30/13 15:02,5181.776,30,5139.529
9/30/13 15:03,5255.961,34,5181.776
9/30/13 15:04,5178.68,34,5255.961
9/30/13 15:05,5189.16,35,5178.68
9/30/13 15:06,5114.134,35,5189.16
9/30/13 15:07,5128.469,31,5114.134
9/30/13 15:08,5199.314,32,5128.469
9/30/13 15:09,5182.188,35,5199.314
9/30/13 15:10,5169.4,35,5182.188
9/30/13 15:11,5377.88,33,5169.4
9/30/13 15:12,5415.157,30,5377.88
9/30/13 15:13,5415.662,30,5415.157
9/30/13 15:14,5431.198,32,5415.662
9/30/13 15:15,5388.929,32,5431.198
9/30/13 15:16,5436.18,35,5388.929
9/30/13 15:17,5404.287,35,5436.18
9/30/13 15:18,5377.68,31,5404.287
9/30/13 15:19,5351.79,31,5377.68
9/30/13 15:20,5428.586,31,5351.79
9/30/13 15:21,5431.672,30,5428.586
9/30/13 15:22,5364.672,30,5431.672
9/30/13 15:23,5426.87,35,5364.672
9/30/13 15:24,5388.908,34,5426.87
9/30/13 15:25,5333.073,35,5388.908
9/30/13 15:26,5444.691,32,5333.073
9/30/13 15:27,5348.503,34,5444.691
9/30/13 15:28,5357.256,34,5348.503
9/30/13 15:29,5427.512,34,5357.256
9/30/13 15:30,5378.196,35,5427.512
9/30/13 15:31,5370.676,32,5378.196
9/30/13 15:32,5384.4,34,5370.676
9/30/13 15:33,5394.901,31,5384.4
9/30/13 15:34,5379.376,32,5394.901
9/30/13 15:35,5418.78,31,5379.376
9/30/13 15:36,5389.804,32,5418.78
9/30/13 15:37,5440.288,34,5389.804
9/30/13 15:38,5419.401,32,5440.288
9/30/13 15:39,5427.901,32,5419.401
9/30/13 15:40,5496.766,33,5427.901
9/30/13 15:41,5394.375,31,5496.766
9/30/13 15:42,5364.113,32,5394.375
9/30/13 15:43,5235.305,30,5364.113
9/30/13 15:44,5240.245,35,5235.305
9/30/13 15:45,5245.375,31,5240.245
9/30/13 15:46,5232.367,33,5245.375
9/30/13 15:47,5290.856,35,5232.367
9/30/13 15:48,5207.372,33,5290.856
9/30/13 15:49,5264.629,32,5207.372
9/30/13 15:50,5259.194,35,5264.629
9/30/13 15:51,5309.932,35,5259.194
9/30/13 15:52,5238.434,33,5309.932
9/30/13 15:54,5282.135,30,5238.434
9/30/13 15:55,5258.815,34,5282.135
9/30/13 15:56,5259.426,33,5258.815
9/30/13 15:57,5265.314,32,5259.426
9/30/13 15:58,5270.612,35,5265.314
9/30/13 15:59,5321.402,30,5270.612
9/30/13 16:00,5256.898,30,5321.402
9/30/13 16:01,5291.91,32,5256.898
9/30/13 16:02,5324.72,33,5291.91
9/30/13 16:03,5241.573,34,5324.72
9/30/13 16:04,5332.083,35,5241.573
9/30/13 16:05,5369.886,31,5332.083
9/30/13 16:06,5299.705,30,5369.886
9/30/13 16:07,5359.237,35,5299.705
9/30/13 16:08,5329.386,34,5359.237
9/30/13 16:09,5312.691,30,5329.386
9/30/13 16:10,5305.002,35,5312.691
9/30/13 16:11,5340.677,34,5305.002
9/30/13 16:12,5318.158,35,5340.677
9/30/13 16:13,5309.742,33,5318.158
9/30/13 16:14,5347.198,31,5309.742
9/30/13 16:15,5330.545,32,5347.198
9/30/13 16:16,5275.931,34,5330.545
9/30/13 16:17,5313.734,31,5275.931
9/30/13 16:18,5335.222,35,5313.734
9/30/13 16:19,5242.036,33,5335.222
9/30/13 16:20,5299.546,32,5242.036
9/30/13 16:21,5376.659,32,5299.546
9/30/13 16:22,5381.008,31,5376.659
9/30/13 16:23,5317.336,34,5381.008
9/30/13 16:24,5811.524,30,5317.336
9/30/13 16:25,5904.962,35,5811.524
9/30/13 16:26,5792.133,35,5904.962
9/30/13 16:27,5741.28,35,5792.133
9/30/13 16:28,5677.439,32,5741.28
9/30/13 16:29,5699.189,34,5677.439
9/30/13 16:30,5693.66,34,5699.189
9/30/13 16:31,5698.136,35,5693.66
9/30/13 16:32,5725.027,32,5698.136
9/30/13 16:33,5690.374,31,5725.027
9/30/13 16:34,5685.307,31,5690.374
9/30/13 16:35,5694.629,31,5685.307
9/30/13 16:36,5672.088,34,5694.629
9/30/13 16:37,5688.836,30,5672.088
9/30/13 16:38,5686.129,35,5688.836
9/30/13 16:39,5670.593,30,5686.129
9/30/13 16:40,5700.021,31,5670.593
9/30/13 16:41,5700.316,33,5700.021
9/30/13 16:42,5804.825,31,5700.316
9/30/13 16:43,5772.626,33,5804.825
9/30/13 16:44,5752.065,32,5772.626
9/30/13 16:45,5764.42,34,5752.065
9/30/13 16:46,5773.037,32,5764.42
9/30/13 16:47,5709.123,35,5773.037
9/30/13 16:48,5633.622,32,5709.123
9/30/13 16:49,5624.026,33,5633.622
9/30/13 16:50,5588.751,34,5624.026
9/30/13 16:51,5626.522,33,5588.751
9/30/13 16:52,5655.92,34,5626.522
9/30/13 16:53,5595.039,34,5655.92
9/30/13 16:54,5608.922,30,5595.039
9/30/13 16:55,5603.529,33,5608.922
9/30/13 16:56,5603.245,33,5603.529
9/30/13 16:57,5656.626,35,5603.245
9/30/13 16:58,5599.21,33,5656.626
9/30/13 16:59,5613.662,32,5599.21
9/30/13 17:00,5640.605,33,5613.662
9/30/13 17:01,5644.133,30,5640.605
9/30/13 17:02,5709.723,32,5644.133
9/30/13 17:03,5700.97,35,5709.723
9/30/13 17:04,5639.994,33,5700.97
9/30/13 17:05,5697.157,31,5639.994
9/30/13 17:06,5666.706,34,5697.157
9/30/13 17:07,5650.506,31,5666.706
9/30/13 17:08,5705.752,34,5650.506
9/30/13 17:09,5646.356,30,5705.752
9/30/13 17:10,5695.977,35,5646.356
9/30/13 17:11,5657.806,32,5695.977
9/30/13 17:12,5663.062,31,5657.806
9/30/13 17:13,5668.307,32,5663.062
9/30/13 17:14,5648.515,35,5668.307
9/30/13 17:15,5648.336,34,5648.515
9/30/13 17:16,5720.308,34,5648.336
9/30/13 17:17,5656.004,33,5720.308
9/30/13 17:18,5632.378,33,5656.004
9/30/13 17:19,5610.459,30,5632.378
9/30/13 17:20,5697.441,32,5610.459
9/30/13 17:21,5642.312,34,5697.441
9/30/13 17:22,5625.153,35,5642.312
9/30/13 17:23,5604.266,33,5625.153
9/30/13 17:24,5627.091,32,5604.266
9/30/13 17:25,5616.084,32,5627.091
9/30/13 17:26,5605.625,32,5616.084
9/30/13 17:27,5613.967,32,5605.625
9/30/13 17:28,5612.219,30,5613.967
9/30/13 17:29,5836.34,34,5612.219
9/30/13 17:30,5927.988,31,5836.34
9/30/13 17:31,5975.218,33,5927.988
9/30/13 17:32,5947.706,33,5975.218
9/30/13 17:33,5923.595,30,5947.706
9/30/13 17:34,5920.214,32,5923.595
9/30/13 17:35,5913.315,35,5920.214
9/30/13 17:36,5821.331,32,5913.315
9/30/13 17:37,5847.263,31,5821.331
9/30/13 17:38,5968.055,35,5847.263
9/30/13 17:39,5873.184,33,5968.055
9/30/13 17:40,5858.744,33,5873.184
9/30/13 17:41,5816.97,33,5858.744
9/30/13 17:42,5951.687,31,5816.97
9/30/13 17:43,5893.187,32,5951.687
9/30/13 17:44,5879.536,32,5893.187
9/30/13 17:45,5872.173,35,5879.536
9/30/13 17:46,5952.508,35,5872.173
9/30/13 17:47,5899.328,32,5952.508
9/30/13 17:48,5891.775,32,5899.328
9/30/13 17:49,5903.846,33,5891.775
9/30/13 17:50,5903.604,32,5903.846
9/30/13 17:51,5863.188,34,5903.604
9/30/13 17:52,5954.426,31,5863.188
9/30/13 17:53,5892.502,30,5954.426
9/30/13 17:54,5963.547,33,5892.502
9/30/13 17:55,5914.727,30,5963.547
9/30/13 17:56,5972.711,31,5914.727
9/30/13 17:57,5930.021,35,5972.711
9/30/13 17:58,6009.418,30,5930.021
9/30/13 17:59,5957.322,35,6009.418
9/30/13 18:00,5963.41,32,5957.322
9/30/13 18:01,5934.034,33,5963.41
9/30/13 18:02,5934.255,31,5934.034
9/30/13 18:03,5910.64,34,5934.255
9/30/13 18:04,5933.244,33,5910.64
9/30/13 18:05,5890.711,33,5933.244
9/30/13 18:06,5877.008,30,5890.711
9/30/13 18:07,5833.464,31,5877.008
9/30/13 18:08,5877.187,32,5833.464
9/30/13 18:09,5909.639,32,5877.187
9/30/13 18:10,5864.105,34,5909.639
9/30/13 18:11,5860.924,32,5864.105
9/30/13 18:12,5851.16,32,5860.924
9/30/13 18:13,5936.014,31,5851.16
9/30/13 18:14,5862.504,33,5936.014
9/30/13 18:15,5922.289,30,5862.504
9/30/13 18:16,5934.803,30,5922.289
9/30/13 18:17,5926.998,31,5934.803
9/30/13 18:18,5880.631,35,5926.998
9/30/13 18:19,5845.093,33,5880.631
9/30/13 18:20,5861.851,33,5845.093
9/30/13 18:21,5850.581,31,5861.851
9/30/13 18:22,5869.424,35,5850.581
9/30/13 18:23,5913.842,35,5869.424
9/30/13 18:24,5856.542,30,5913.842
9/30/13 18:25,5806.595,33,5856.542
9/30/13 18:26,5854.762,35,5806.595
9/30/13 18:27,5833.675,30,5854.762
9/30/13 18:28,5832.316,35,5833.675
9/30/13 18:29,5815.779,30,5832.316
9/30/13 18:30,5873.448,33,5815.779
9/30/13 18:31,5905.058,34,5873.448
9/30/13 18:32,5881.348,30,5905.058
9/30/13 18:33,5897.147,33,5881.348
9/30/13 18:34,5901.444,34,5897.147
9/30/13 18:35,5835.529,34,5901.444
9/30/13 18:36,5886.172,31,5835.529
9/30/13 18:37,5871.836,34,5886.172
9/30/13 18:38,5844.082,31,5871.836
9/30/13 18:39,5807.142,31,5844.082
9/30/13 18:40,5850.043,30,5807.142
9/30/13 18:41,5812.809,32,5850.043
9/30/13 18:42,5828.956,34,5812.809
9/30/13 18:43,5822.321,33,5828.956
9/30/13 18:44,5800.285,33,5822.321
9/30/13 18:45,5848.811,32,5800.285
9/30/13 18:46,5866.127,34,5848.811
9/30/13 18:47,5865.958,32,5866.127
9/30/13 18:48,5818.655,30,5865.958
9/30/13 18:49,5790.879,33,5818.655
9/30/13 18:50,5796.125,31,5790.879
9/30/13 18:51,5807.701,34,5796.125
9/30/13 18:52,5794.208,32,5807.701
9/30/13 18:53,5757.753,32,5794.208
9/30/13 18:54,5774.406,32,5757.753
9/30/13 18:55,5831.874,32,5774.406
9/30/13 18:56,5784.676,35,5831.874
9/30/13 18:57,5833.106,31,5784.676
9/30/13 18:58,5767.844,31,5833.106
9/30/13 18:59,5795.503,32,5767.844
9/30/13 19:00,5784.254,30,5795.503
9/30/13 19:01,5767.443,30,5784.254
9/30/13 19:02,5785.265,32,5767.443
9/30/13 19:03,5719.223,31,5785.265
9/30/13 19:04,5690.142,34,5719.223
9/30/13 19:05,5679.883,33,5690.142
9/30/13 19:06,5693.238,32,5679.883
9/30/13 19:07,5741.458,33,5693.238
9/30/13 19:08,5680.136,31,5741.458
9/30/13 19:09,5755.088,34,5680.136
9/30/13 19:10,5757.553,35,5755.088
9/30/13 19:11,5714.842,33,5757.553
9/30/13 19:12,5738.941,31,5714.842
9/30/13 19:13,5742.691,34,5738.941
9/30/13 19:14,5767.223,35,5742.691
9/30/13 19:15,5760.049,30,5767.223
9/30/13 19:16,5741.259,30,5760.049
9/30/13 19:17,5761.713,31,5741.259
9/30/13 19:18,5736.414,31,5761.713
9/30/13 19:19,5679.367,32,5736.414
9/30/13 19:20,5673.142,32,5679.367
9/30/13 19:21,5638.024,34,5673.142
9/30/13 19:22,5647.051,35,5638.024
9/30/13 19:23,5747.389,30,5647.051
9/30/13 19:24,5645.218,31,5747.389
9/30/13 19:25,5642.943,30,5645.218
9/30/13 19:26,5665.737,35,5642.943
9/30/13 19:27,5633.611,33,5665.737
9/30/13 19:28,5628.018,34,5633.611
9/30/13 19:29,5637.182,32,5628.018
9/30/13 19:30,5655.825,32,5637.182
9/30/13 19:31,5711.25,35,5655.825
9/30/13 19:32,5654.677,31,5711.25
9/30/13 19:33,5663.272,35,5654.677
9/30/13 19:34,5751.813,35,5663.272
9/30/13 19:35,5696.988,33,5751.813
9/30/13 19:36,5688.383,34,5696.988
9/30/13 19:37,5649.042,33,5688.383
9/30/13 19:38,5685.633,33,5649.042
9/30/13 19:39,5611.976,30,5685.633
9/30/13 19:40,5626.87,33,5611.976
9/30/13 19:41,5721.856,31,5626.87
9/30/13 19:42,5655.246,35,5721.856
9/30/13 19:43,5656.225,31,5655.246
9/30/13 19:44,5662.809,31,5656.225
9/30/13 19:45,5651.517,31,5662.809
9/30/13 19:46,5626.101,30,5651.517
9/30/13 19:47,5658.5,31,5626.101
9/30/13 19:48,5551.865,30,5658.5
9/30/13 19:49,5622.373,34,5551.865
9/30/13 19:50,5687.161,30,5622.373
9/30/13 19:51,5632.79,35,5687.161
9/30/13 19:52,5613.767,31,5632.79
9/30/13 19:53,5620.519,35,5613.767
9/30/13 19:54,5639.72,34,5620.519
9/30/13 19:55,5623.868,35,5639.72
9/30/13 19:56,5640.637,35,5623.868
9/30/13 19:57,5620.771,35,5640.637
9/30/13 19:58,5722.373,31,5620.771
9/30/13 19:59,5693.723,33,5722.373
9/30/13 20:00,5625.08,32,5693.723
9/30/13 20:01,5722.51,34,5625.08
9/30/13 20:02,5688.614,34,5722.51
9/30/13 20:03,5690.173,34,5688.614
9/30/13 20:04,5682.853,35,5690.173
9/30/13 20:05,5579.261,35,5682.853
9/30/13 20:06,5600.917,30,5579.261
9/30/13 20:07,5628.208,32,5600.917
9/30/13 20:08,5593.618,31,5628.208
9/30/13 20:09,5595.556,35,5593.618
9/30/13 20:10,5627.808,33,5595.556
9/30/13 20:11,5550.442,35,5627.808
9/30/13 20:12,5607.173,35,5550.442
9/30/13 20:13,5615.547,33,5607.173
9/30/13 20:14,5602.739,31,5615.547
9/30/13 20:15,5617.632,33,5602.739
9/30/13 20:16,5657.374,33,5617.632
9/30/13 20:17,5569.118,34,5657.374
9/30/13 20:18,5646.135,31,5569.118
9/30/13 20:19,5621.751,34,5646.135
9/30/13 20:20,5646.819,30,5621.751
9/30/13 20:21,5632.863,32,5646.819
9/30/13 20:22,5679.008,35,5632.863
9/30/13 20:23,5675.259,32,5679.008
9/30/13 20:24,5710.534,33,5675.259
9/30/13 20:25,5645.977,30,5710.534
9/30/13 20:26,5687.372,30,5645.977
9/30/13 20:27,5699.411,32,5687.372
9/30/13 20:28,5664.589,30,5699.411
9/30/13 20:29,5672.868,35,5664.589
9/30/13 20:30,5709.228,35,5672.868
9/30/13 20:31,5720.045,31,5709.228
9/30/13 20:32,5801.349,31,5720.045
9/30/13 20:33,5735.329,31,5801.349
9/30/13 20:34,5727.281,35,5735.329
9/30/13 20:35,5720.804,35,5727.281
9/30/13 20:36,5760.734,30,5720.804
9/30/13 20:37,5764.958,34,5760.734
9/30/13 20:38,5681.01,32,5764.958
9/30/13 20:39,5610.818,31,5681.01
9/30/13 20:40,5653.508,31,5610.818
9/30/13 20:41,5672.004,30,5653.508
9/30/13 20:42,5714.063,30,5672.004
9/30/13 20:43,5723.1,31,5714.063
9/30/13 20:44,5710.196,31,5723.1
9/30/13 20:45,5731.989,33,5710.196
9/30/13 20:46,5672.194,35,5731.989
9/30/13 20:47,5660.144,35,5672.194
9/30/13 20:48,5667.454,33,5660.144
9/30/13 20:49,5655.846,34,5667.454
9/30/13 20:50,5630.556,33,5655.846
9/30/13 20:51,5688.193,32,5630.556
9/30/13 20:52,5693.839,35,5688.193
9/30/13 20:53,5743.502,34,5693.839
9/30/13 20:54,5662.187,34,5743.502
9/30/13 20:55,5775.933,32,5662.187
9/30/13 20:56,5694.387,30,5775.933
9/30/13 20:57,5702.055,31,5694.387
9/30/13 20:58,5710.25,32,5702.055
9/30/13 20:59,5724.216,32,5710.25
9/30/13 21:00,5710.734,35,5724.216
9/30/13 21:01,5733.654,33,5710.734
9/30/13 21:02,5788.394,32,5733.654
9/30/13 21:03,5747.115,30,5788.394
9/30/13 21:04,5776.565,33,5747.115
9/30/13 21:05,5751.012,35,5776.565
9/30/13 21:06,5775.006,34,5751.012
9/30/13 21:07,5718.054,30,5775.006
9/30/13 21:08,5677.797,35,5718.054
